taxvaluedollarcnt,bathroomcnt,bedroomcnt,garagecarcnt,poolcnt,garagetotalsqft,roomcnt,unitcnt,yearbuilt,taxamount,calculatedfinishedsquarefeet,DollarPerSquareFeet,latitude,longitude
1872115.0,7.0,5.0,0.0,1.0,0.0,0.0,1.0,1995.0,23046.57,5941.0,315.1178252819391,34.060876,-118.543676
128572.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1989.0,2351.28,1860.0,69.1247311827957,34.683321,-118.101453
152829.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,2005.0,2692.73,1796.0,85.09409799554565,34.681837,-118.109594
517098.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1951.0,6837.28,3808.0,135.79254201680672,34.001941,-118.342494
267000.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1970.0,3181.89,700.0,381.42857142857144,34.1553,-118.395
140862.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1979.0,2107.02,1325.0,106.31094339622642,34.02641,-117.896979
283458.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1947.0,4002.26,1192.0,237.8003355704698,33.928644,-118.329099
318754.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1980.0,3598.35,1420.0,224.47464788732395,34.1509,-118.227
665441.0,2.5,3.0,2.0,0.0,598.0,6.0,0.0,2000.0,7501.68,2222.0,299.47839783978395,34.143782,-118.87037
346792.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1987.0,4090.2,1046.0,331.54110898661565,34.155,-118.145
1391000.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,2007.0,16489.58,3290.0,422.7963525835866,33.7667,-118.197
217468.0,2.0,3.0,2.0,0.0,504.0,5.0,0.0,1961.0,2334.7,1041.0,208.90297790585976,34.223855,-119.070059
310250.0,2.5,3.0,2.0,0.0,472.0,0.0,0.0,1992.0,4928.3,1938.0,160.08771929824562,33.651096,-117.621937
96777.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,1970.0,4156.34,2315.0,41.804319654427644,34.676507,-118.167977
1616230.0,4.5,5.0,2.0,0.0,463.0,0.0,0.0,2005.0,20502.88,4039.0,400.155979202773,33.701203,-117.760551
321000.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1984.0,4424.17,1143.0,280.83989501312334,33.803,-118.162
506743.0,3.0,3.0,2.0,1.0,449.0,7.0,0.0,1965.0,7233.76,1782.0,284.3675645342312,33.720186,-117.969257
209095.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1989.0,2724.36,865.0,241.72832369942196,34.043115,-117.796732
2675670.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,1956.0,30699.68,4272.0,626.3272471910112,34.164144,-118.646917
830000.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1954.0,9792.93,1622.0,511.71393341553636,34.121588,-118.018616
1480000.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1955.0,17870.12,2784.0,531.6091954022988,34.137733,-118.458314
236284.0,2.5,3.0,2.0,0.0,475.0,7.0,0.0,1985.0,2418.34,1540.0,153.43116883116883,33.658586,-117.641461
704000.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,1963.0,9023.78,2216.0,317.6895306859206,34.10973,-118.208052
222355.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1984.0,3261.05,939.0,236.79978700745474,34.4447,-118.51
293150.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1970.0,3641.95,1028.0,285.1653696498054,33.7716,-118.12
395255.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1998.0,6883.7,2291.0,172.52509821038848,34.50787,-118.636615
66043.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1958.0,1109.4,1730.0,38.17514450867052,34.109157,-117.870445
346183.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1958.0,4359.69,2265.0,152.8401766004415,34.181117,-118.419096
394301.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2008.0,5686.86,1384.0,284.89956647398844,34.287411,-118.436058
1134955.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,1937.0,14030.18,3067.0,370.053798500163,34.070303,-118.432503
384219.0,1.0,2.0,2.0,0.0,400.0,6.0,0.0,1929.0,4496.06,1139.0,337.3301141352063,33.864644,-117.925416
500000.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1990.0,6381.2,1030.0,485.43689320388347,33.7659,-118.186
626878.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1986.0,7536.94,2325.0,269.62494623655914,33.767544,-118.1205
498744.0,2.5,3.0,2.0,0.0,458.0,0.0,0.0,1987.0,5961.4,1981.0,251.76375567895002,33.675654,-117.822659
252500.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1993.0,4739.86,1823.0,138.50795392210642,34.597841,-118.163741
571276.0,2.5,3.0,2.0,0.0,494.0,7.0,0.0,1975.0,6265.94,2246.0,254.35262689225289,33.840494,-117.74397
338799.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1956.0,4334.05,1200.0,282.3325,33.950673,-118.046024
651000.0,2.5,4.0,1.0,0.0,370.0,0.0,0.0,2000.0,9087.02,1855.0,350.9433962264151,33.567018,-117.630036
78129.0,2.0,3.0,2.0,1.0,420.0,7.0,0.0,1961.0,888.94,1080.0,72.34166666666667,34.156812,-119.183438
62839.0,2.0,4.0,1.0,0.0,390.0,8.0,0.0,1954.0,948.06,1926.0,32.62668743509865,33.944774,-117.959237
688809.0,2.0,4.0,2.0,0.0,682.0,7.0,0.0,1962.0,7863.96,1751.0,393.38035408338095,33.732376,-118.008631
227737.0,2.0,3.0,2.0,1.0,460.0,6.0,0.0,1971.0,2430.08,1116.0,204.06541218637992,33.695079,-117.785671
295793.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1981.0,3793.77,1291.0,229.1192873741286,33.9762,-118.039
389463.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1989.0,5964.15,2253.0,172.8641810918775,33.87478,-118.071979
52982.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1950.0,975.72,1149.0,46.11140121845083,33.973187,-118.074611
242446.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1925.0,3134.91,1894.0,128.00739176346357,34.043983,-118.347904
79406.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1965.0,1111.21,730.0,108.77534246575343,33.8174,-118.216
779218.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1923.0,9528.58,1466.0,531.5266030013643,34.026981,-118.398491
202938.0,2.5,3.0,2.0,0.0,498.0,5.0,0.0,1985.0,2148.0,1449.0,140.05383022774328,34.272421,-119.162996
245217.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1951.0,4727.83,1576.0,155.59454314720813,33.952605,-118.035873
298479.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1923.0,3808.97,1276.0,233.91771159874608,34.002326,-118.328081
1170507.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,1954.0,14405.16,2623.0,446.24742661075106,34.160637,-118.486202
332131.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2004.0,3888.24,1719.0,193.21175101803374,34.1319,-118.06
171050.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1978.0,2265.59,1819.0,94.0351841671248,34.076404,-118.560997
355735.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1948.0,4439.93,1609.0,221.09073958980733,33.989338,-118.424621
43950.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1946.0,743.46,556.0,79.04676258992805,33.885104,-118.179101
100507.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1927.0,1244.01,1948.0,51.59496919917864,34.161711,-118.244347
313179.0,1.5,2.0,1.0,0.0,240.0,5.0,0.0,1973.0,3237.7,1192.0,262.7340604026846,33.41498,-117.590278
182647.0,2.0,4.0,2.0,0.0,400.0,7.0,0.0,1955.0,4262.6,1338.0,136.50747384155457,33.849864,-117.959505
517845.0,3.0,4.0,2.0,0.0,648.0,7.0,0.0,1977.0,5528.56,2067.0,250.52975326560232,34.178106,-118.899301
250639.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1954.0,3179.03,1225.0,204.60326530612244,34.222277,-118.575127
65882.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1953.0,1147.34,1196.0,55.085284280936456,34.116149,-118.067057
454619.0,2.5,3.0,2.0,0.0,448.0,0.0,0.0,2004.0,7987.54,1856.0,244.94558189655172,33.54202,-117.644696
161572.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1919.0,2067.1,1438.0,112.35883171070932,34.096652,-118.161959
797056.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1939.0,9779.05,1119.0,712.2931188561215,34.161502,-118.396805
626619.0,3.0,4.0,2.0,0.0,619.0,9.0,0.0,1988.0,8212.48,3136.0,199.81473214285714,34.176669,-118.761852
447000.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,1964.0,5211.56,1760.0,253.97727272727272,34.272625,-118.72681
1127070.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1926.0,13686.58,1616.0,697.4443069306931,34.0774,-118.327
608678.0,2.5,4.0,2.0,0.0,451.0,0.0,0.0,2004.0,10699.82,2134.0,285.2286785379569,33.538704,-117.645737
798522.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1927.0,9800.5,1730.0,461.57341040462427,34.057148,-118.332283
56255.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1942.0,1054.42,1142.0,49.260070052539405,34.098198,-118.071125
672018.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,1960.0,8058.35,2184.0,307.70054945054943,33.737692,-118.326266
146501.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1947.0,1746.3,1141.0,128.39702015775634,34.073281,-117.931701
199996.0,2.5,3.0,2.0,0.0,0.0,0.0,0.0,1989.0,1952.18,1306.0,153.13629402756507,33.591825,-117.716377
324000.0,1.5,2.0,1.0,0.0,220.0,6.0,0.0,1977.0,3766.8,1359.0,238.41059602649005,33.7838,-117.872
45992.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1944.0,604.27,999.0,46.03803803803804,34.190472,-118.363142
1146485.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1978.0,13584.3,2517.0,455.4966229638458,34.154863,-118.17058
621835.0,2.0,3.0,2.0,0.0,651.0,7.0,0.0,1968.0,7202.46,1796.0,346.23329621380844,33.883354,-117.927837
546025.0,3.0,4.0,2.0,0.0,630.0,9.0,0.0,1968.0,6196.32,3025.0,180.50413223140495,33.822942,-117.818665
86493.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1986.0,2005.18,1350.0,64.06888888888889,34.602201,-117.82278
191813.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1953.0,2485.29,2149.0,89.25686365751513,34.637115,-118.177301
330142.0,3.0,4.0,2.0,1.0,679.0,0.0,0.0,1995.0,4975.4,2391.0,138.07695524884986,33.597077,-117.620863
186786.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1986.0,2450.8,1056.0,176.8806818181818,34.1377,-118.703
44956.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1950.0,1009.94,1057.0,42.53169347209082,33.929617,-118.092997
377392.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1991.0,4823.39,1635.0,230.82079510703363,34.10483,-117.95732
119140.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1990.0,2022.26,943.0,126.34146341463415,34.3781,-118.511
684820.0,2.0,2.0,1.0,0.0,200.0,4.0,0.0,1947.0,8341.68,1044.0,655.9578544061303,33.521363,-117.759503
682005.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1988.0,8241.93,2230.0,305.8318385650224,34.134028,-117.749039
115286.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2005.0,3032.29,1720.0,67.02674418604651,34.70203,-118.096815
80800.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1985.0,1532.62,1082.0,74.67652495378928,34.6862,-118.095
575840.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1996.0,7402.63,2598.0,221.64742109314858,34.003837,-118.394056
498210.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,1986.0,6194.52,3088.0,161.33743523316062,34.135688,-117.79068
338004.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1928.0,4406.28,2140.0,157.94579439252337,34.1013,-118.327
377160.0,2.5,4.0,2.0,1.0,471.0,9.0,0.0,1977.0,3952.4,2474.0,152.44947453516573,33.719497,-117.762899
139967.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1986.0,1968.92,912.0,153.47258771929825,34.0073,-117.819
378600.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1978.0,4118.45,1146.0,330.36649214659684,33.9911,-117.972
194472.0,1.0,2.0,5.0,0.0,1284.0,0.0,0.0,1950.0,2514.64,548.0,354.8759124087591,33.828767,-118.035734
662000.0,2.0,3.0,2.0,1.0,594.0,0.0,0.0,1987.0,8877.42,1708.0,387.58782201405154,33.877865,-117.723272
331660.0,2.0,3.0,2.0,0.0,508.0,7.0,0.0,1981.0,3647.42,1697.0,195.43901001767824,34.209123,-119.010546
321293.0,2.5,3.0,2.0,0.0,418.0,5.0,0.0,1972.0,3933.78,1514.0,212.21466314398944,33.82897,-117.973621
367192.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1987.0,4071.23,949.0,386.92518440463647,34.1644,-118.327
197456.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1990.0,3083.24,1356.0,145.6165191740413,34.4058,-118.454
442624.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1983.0,5217.88,1360.0,325.45882352941175,33.8652,-118.342
225062.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1952.0,2816.58,1246.0,180.62760834670948,34.13186,-117.872232
451352.0,2.5,3.0,2.0,1.0,450.0,6.0,0.0,1967.0,5129.2,1716.0,263.02564102564105,33.705991,-117.946586
472674.0,2.0,4.0,2.0,0.0,490.0,6.0,0.0,1963.0,5468.88,1946.0,242.8951695786228,33.903292,-117.911632
79776.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1979.0,1035.03,458.0,174.18340611353713,34.1714,-118.609
249360.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1947.0,3560.75,1635.0,152.5137614678899,33.963374,-118.327412
279243.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1970.0,3488.59,1029.0,271.3731778425656,33.7716,-118.12
1775000.0,6.0,5.0,0.0,1.0,0.0,0.0,1.0,2011.0,21668.62,3997.0,444.0830622967225,34.163315,-118.396999
642101.0,2.5,5.0,4.0,1.0,952.0,10.0,0.0,1973.0,9428.5,3130.0,205.144089456869,33.895045,-117.800268
469247.0,1.0,2.0,2.0,0.0,0.0,5.0,0.0,1959.0,5079.64,1616.0,290.37561881188117,34.401162,-119.309813
785000.0,2.5,3.0,2.0,1.0,644.0,8.0,0.0,1976.0,8107.2,2949.0,266.19192946761615,33.60077,-117.694784
323267.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1965.0,4461.57,1440.0,224.4909722222222,33.810313,-118.277655
135000.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1969.0,1659.55,639.0,211.26760563380282,33.8574,-118.163
39734.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1971.0,4034.97,1240.0,32.04354838709678,34.038315,-117.75518
814000.0,2.5,3.0,2.0,0.0,582.0,0.0,0.0,1998.0,8381.44,2271.0,358.4324086305592,33.556119,-117.693838
418191.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1959.0,5297.14,1420.0,294.50070422535214,34.247035,-118.577285
124262.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1955.0,1760.19,1800.0,69.03444444444445,34.643408,-118.226097
601648.0,2.5,4.0,2.0,1.0,637.0,0.0,0.0,1989.0,7323.2,3080.0,195.34025974025974,33.90514,-117.761888
30537.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1955.0,525.08,549.0,55.622950819672134,33.7744,-118.195
318233.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1952.0,5358.45,1729.0,184.0561017929439,33.864334,-118.187753
379495.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1981.0,4257.36,1291.0,293.95429899302866,34.168,-118.283
337423.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,1996.0,5188.21,2285.0,147.6687089715536,34.450432,-118.542533
466197.0,2.0,3.0,2.0,1.0,498.0,7.0,0.0,1975.0,5550.84,1584.0,294.3162878787879,33.71017,-117.899842
351053.0,2.5,3.0,2.0,0.0,430.0,7.0,0.0,1961.0,4255.94,1867.0,188.03053026245314,33.833909,-117.880925
604000.0,2.0,3.0,2.0,0.0,441.0,8.0,0.0,1977.0,6223.98,1893.0,319.0702588483888,33.551641,-117.70519
204062.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1931.0,3044.81,1202.0,169.76871880199667,34.026511,-118.155369
713985.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1971.0,8232.33,2407.0,296.6285832987121,33.875066,-118.051945
365784.0,2.0,4.0,2.0,1.0,485.0,8.0,0.0,1965.0,3861.12,1716.0,213.16083916083917,34.177381,-118.949177
194387.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1979.0,2453.44,937.0,207.45677694770544,34.1781,-118.534
942903.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1953.0,11053.37,2303.0,409.4237950499349,34.174546,-118.184455
603326.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1978.0,7156.32,2796.0,215.78183118741057,33.967885,-117.835486
519328.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1954.0,6303.76,1681.0,308.93991671624036,33.809083,-118.113123
358000.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1955.0,4126.54,1246.0,287.3194221508828,34.062863,-117.970364
103085.0,2.5,4.0,2.0,0.0,420.0,7.0,0.0,1974.0,1111.76,2370.0,43.4957805907173,34.231889,-119.060552
365000.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1949.0,4688.72,1496.0,243.98395721925132,34.069978,-117.991149
285865.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1929.0,3633.1,1551.0,184.31012250161186,33.966681,-118.294508
271264.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1941.0,3380.71,1560.0,173.88717948717948,34.154898,-118.097143
911000.0,5.5,5.0,2.0,0.0,673.0,10.0,0.0,2006.0,10104.2,4461.0,204.21430172607037,34.308457,-118.75125
689566.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1972.0,8128.73,2549.0,270.5241271086701,33.802743,-118.356545
156694.0,1.0,1.0,1.0,0.0,330.0,5.0,0.0,1930.0,2897.58,1224.0,128.01797385620915,33.496592,-117.739391
313306.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1949.0,3897.2,1600.0,195.81625,34.114489,-118.078218
2175000.0,5.5,5.0,4.0,1.0,965.0,0.0,0.0,2004.0,29230.6,5834.0,372.8145354816592,33.903957,-117.784497
469189.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1970.0,5293.61,980.0,478.76428571428573,33.8666,-118.395
437000.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1972.0,6396.64,1591.0,274.6700188560654,34.1478,-118.44
690858.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1970.0,10700.85,2298.0,300.6344647519582,34.04185,-118.841846
947841.0,3.0,4.0,2.0,0.0,438.0,8.0,0.0,1975.0,9778.16,2819.0,336.2330613692799,33.660307,-117.809525
355191.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1995.0,5443.08,1106.0,321.1491862567812,34.4297,-118.55
238194.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1986.0,2949.23,1214.0,196.20593080724876,34.0977,-118.186
234671.0,1.0,2.0,1.0,0.0,240.0,4.0,0.0,1952.0,2927.18,755.0,310.8225165562914,33.863397,-117.970316
747246.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,1966.0,8530.83,2536.0,294.65536277602524,33.883189,-118.044063
280000.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1914.0,4673.38,2133.0,131.27051101734645,34.180396,-118.14875
2025000.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,1996.0,24091.9,4445.0,455.5680539932508,34.136505,-118.671768
264263.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1964.0,3909.67,1250.0,211.4104,34.431033,-118.526731
111928.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1980.0,1401.99,1706.0,65.6084407971864,34.523093,-117.97066
525000.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1989.0,6202.54,2188.0,239.94515539305303,33.844837,-118.358628
633675.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1953.0,7443.04,1182.0,536.1040609137056,33.79152,-118.334745
345000.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1952.0,5476.53,1150.0,300.0,34.195776,-118.482027
213200.0,2.0,3.0,0.0,0.0,0.0,6.0,0.0,1970.0,2248.98,1240.0,171.93548387096774,33.604246,-117.721704
180726.0,2.0,3.0,2.0,0.0,480.0,5.0,0.0,1978.0,2008.54,1148.0,157.4268292682927,34.400749,-118.925162
527670.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1977.0,6656.3,1909.0,276.4117338920901,33.988059,-117.879959
126021.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1964.0,2209.54,2022.0,62.324925816023736,34.10545,-118.167408
385537.0,2.5,4.0,2.0,0.0,624.0,9.0,0.0,1967.0,4475.18,2695.0,143.05640074211502,34.266749,-118.750438
210043.0,1.0,3.0,1.0,0.0,360.0,5.0,0.0,1955.0,2418.64,1036.0,202.7442084942085,34.396146,-118.930055
842000.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1962.0,10411.31,1502.0,560.5858854860187,34.13557,-118.406897
831379.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,2002.0,10042.23,2943.0,282.4937138973836,33.848343,-118.376292
108654.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1916.0,3601.16,1414.0,76.84158415841584,33.998894,-118.317545
179085.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1961.0,2280.22,1054.0,169.90986717267552,34.2006,-118.472
219223.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1918.0,2751.25,1363.0,160.83859134262656,33.778795,-118.156693
280391.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,2005.0,3652.19,2536.0,110.56427444794953,34.786915,-118.285547
335789.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1942.0,4237.88,794.0,422.9080604534005,33.89336,-118.322881
607814.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1951.0,7165.6,1614.0,376.58859975216853,33.836921,-118.343363
114116.0,2.0,5.0,2.0,1.0,500.0,8.0,0.0,1977.0,424.3,1736.0,65.73502304147465,34.273126,-118.662583
479390.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1953.0,5612.17,1183.0,405.23245984784444,33.858768,-118.33393
25452.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1947.0,594.57,1002.0,25.40119760479042,33.934848,-118.254419
312162.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1974.0,3809.77,1720.0,181.48953488372092,34.150388,-118.789292
247470.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1990.0,3235.5,977.0,253.29580348004095,33.7967,-118.167
40714.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1948.0,1114.84,1328.0,30.658132530120483,34.694881,-118.16322
88189.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1948.0,1200.32,1752.0,50.336187214611876,34.054683,-118.3538
867332.0,2.5,4.0,2.0,1.0,543.0,9.0,0.0,1977.0,8946.3,2495.0,347.62805611222444,33.70668,-117.764191
3866512.0,7.0,5.0,0.0,1.0,0.0,0.0,1.0,2003.0,44037.99,6012.0,643.1324018629408,33.772001,-118.403598
827000.0,2.5,3.0,2.0,1.0,451.0,0.0,0.0,2002.0,14028.2,2534.0,326.36148382004734,33.554983,-117.639818
3177101.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1989.0,37316.08,4839.0,656.5614796445547,34.029554,-118.762963
49313.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1952.0,720.06,1436.0,34.340529247910865,34.239907,-118.436019
770084.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1987.0,9079.28,2489.0,309.3949377259944,34.152597,-118.769597
280964.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,1975.0,4798.16,3596.0,78.13236929922135,33.772281,-118.408018
394832.0,3.0,4.0,2.0,1.0,433.0,8.0,0.0,1975.0,4076.9,2045.0,193.0718826405868,33.637249,-117.664303
331361.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1978.0,4248.88,3990.0,83.04786967418546,34.665292,-118.219847
206943.0,2.0,3.0,2.0,0.0,462.0,7.0,0.0,1965.0,2706.72,2016.0,102.65029761904762,33.867221,-117.788642
391911.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1955.0,4843.87,1373.0,285.44136926438455,33.940499,-117.999637
420741.0,2.0,2.0,2.0,1.0,0.0,6.0,0.0,1975.0,4401.62,1786.0,235.57726763717804,34.189512,-118.891708
147601.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1973.0,1899.93,904.0,163.2754424778761,33.880176,-118.064069
478146.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1990.0,5970.79,1477.0,323.72782667569396,34.0338,-118.466
383761.0,2.0,3.0,2.0,0.0,400.0,7.0,0.0,1955.0,4556.22,1579.0,243.04053198226725,33.842103,-117.981489
238090.0,2.0,3.0,2.0,1.0,400.0,5.0,0.0,1957.0,2964.68,1432.0,166.26396648044692,33.776964,-117.879454
297136.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1972.0,3593.45,1040.0,285.7076923076923,34.1396,-118.142
42704.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1956.0,3038.76,1129.0,37.82462356067316,33.951492,-118.236835
24632.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1906.0,514.45,1904.0,12.936974789915967,34.015245,-118.269339
346000.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,1974.0,4106.96,982.0,352.3421588594705,34.254394,-118.756788
241652.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,1977.0,2630.24,961.0,251.45889698231008,34.220938,-118.993873
590711.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2005.0,9908.63,1510.0,391.19933774834436,33.9736,-118.42
413429.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1952.0,5106.64,1259.0,328.37887212073076,34.188289,-118.499379
232500.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1989.0,3165.99,1158.0,200.77720207253887,33.9743,-118.356
2725546.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,1966.0,33471.22,3271.0,833.2454906756344,34.098684,-118.455602
635000.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2007.0,7968.26,1310.0,484.7328244274809,34.0465,-118.237
782293.0,4.5,4.0,2.0,0.0,584.0,0.0,0.0,1990.0,8912.02,3284.0,238.21345919610232,33.655183,-117.964052
197970.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1993.0,4014.46,1834.0,107.94438386041439,34.567835,-118.011744
